actor,movie_or_TV_name
Charles Seel,Surfside 6
Charles Seel,87th Precinct
Charles Seel,My Three Sons
Charles Seel,Outlaws
Charles Seel,77 Sunset Strip
Charles Seel,Dr. Kildare
Charles Seel,The Twilight Zone
Charles Seel,The Second Time Around
Charles Seel,Bachelor Father
Charles Seel,Death Valley Days
Charles Seel,The Honeymoon Machine
Charles Seel,The Untouchables
Charles Seel,Return to Peyton Place
Charles Seel,Bronco
Charles Seel,One Step Beyond
Charles Seel,Peter Loves Mary
Charles Seel,The Loretta Young Show
Charles Seel,Shotgun Slade
Charles Seel,The Thread of Life
Charles Seel,Cimarron
Charles Seel,The Real McCoys
Charles Seel,Wagon Train
Charles Seel,National Velvet
Charles Seel,North to Alaska
Charles Seel,The Walking Target
Charles Seel,The Tall Man
Charles Seel,The Dark at the Top of the Stairs
Charles Seel,This Man Dawson
Charles Seel,Sergeant Rutledge
Charles Seel,Pollyanna
Charles Seel,The Deputy
Charles Seel,Please Don't Eat the Daisies
Charles Seel,Wichita Town
Charles Seel,Johnny Staccato
Charles Seel,The DuPont Show with June Allyson
Charles Seel,Colt .45
Charles Seel,U.S. Marshal
Charles Seel,Pillow Talk
Charles Seel,Trackdown
Charles Seel,It Started with a Kiss
Charles Seel,The Rifleman
Charles Seel,Schlitz Playhouse
Charles Seel,The Horse Soldiers
Charles Seel,The Wild and the Innocent
Charles Seel,Goodyear Theatre
Charles Seel,Alfred Hitchcock Presents
Charles Seel,General Electric Theater
Charles Seel,Wanted: Dead or Alive
Charles Seel,Mackenzie's Raiders
Charles Seel,Bat Masterson
Charles Seel,Cimarron City
Charles Seel,The Lineup
Charles Seel,M Squad
Charles Seel,Tombstone Territory
Charles Seel,The Court of Last Resort
Charles Seel,I Was a Teenage Frankenstein
Charles Seel,Suspicion
Charles Seel,Date with the Angels
Charles Seel,Broken Arrow
Charles Seel,State Trooper
Charles Seel,You Are There
Charles Seel,Dragnet
Charles Seel,The Millionaire
Charles Seel,TV Reader's Digest
Charles Seel,The Man with the Golden Arm
Charles Seel,Highway Patrol
Charles Seel,Medic
Charles Seel,Lux Video Theatre
Charles Seel,I Led 3 Lives
Charles Seel,Four Star Playhouse
Charles Seel,Terry and the Pirates
Charles Seel,Hopalong Cassidy
Jerry Foxworth,Star Trek: The Original Series
Charles Seel,The Texas Rangers
Charles Seel,Not Wanted
Charles Seel,Here Comes Mr. Jordan
Charles Seel,Blackwell's Island
Charles Seel,Off the Record
Charles Seel,Comet Over Broadway
Dick Durock,The Hunted
Dick Durock,The Rockford Files: Shoot-Out at the Golden Pagoda
Dick Durock,Die Hard with a Vengeance
Dick Durock,Swamp Thing
Dick Durock,Delirious
Dick Durock,The New Adam-12
Dick Durock,"W.B., Blue and the Bean"
Dick Durock,The Return of Swamp Thing
Dick Durock,Hard Time on Planet Earth
Dick Durock,Dynasty
Dick Durock,Matlock
Dick Durock,Santa Barbara
Dick Durock,Deadly Stranger
Dick Durock,Mr. North
Carol Daniels,Desperate Housewives
Dick Durock,Remote Control
Dick Durock,Street Justice
Dick Durock,"Magnum, P.I."
Dick Durock,Married... with Children
Dick Durock,Blind Date
Dick Durock,The New Mike Hammer
Dick Durock,The A-Team
Carol Daniels,Just Ask My Children
Carol Daniels,Best of the Best 4: Without Warning
Carol Daniels,Anaconda
Carol Daniels,Space Jam
Carol Daniels,Dark Skies
Carol Daniels,Profiler
Carol Daniels,Moloney
Dick Durock,Stand by Me
Dick Durock,Raw Deal
Dick Durock,Knight Rider
Dick Durock,Airwolf
Dick Durock,Spenser: For Hire
Dick Durock,The Fall Guy
Dick Durock,Runaway Train
Carol Daniels,The Heidi Chronicles
Carol Daniels,Apollo 13
Carol Daniels,"Murder, She Wrote"
Carol Daniels,Junior
Carol Daniels,Afterburn
Carol Daniels,The Haunted
Carol Daniels,Northstar
Dick Durock,Lime Street
Dick Durock,No Complaints!
Dick Durock,Silverado
Dick Durock,Braker
Dick Durock,"My Wicked, Wicked Ways: The Legend of Errol Flynn"
Dick Durock,Falcon Crest
Dick Durock,Cover Up
Carol Daniels,Shadow Chasers
Carol Daniels,Moonlighting
Carol Daniels,Robert Kennedy and His Times
Carol Daniels,Police Academy
Carol Daniels,Scarecrow and Mrs. King
Carol Daniels,The Thorn Birds
Carol Daniels,The Sting II
Dick Durock,The Master
Dick Durock,For Love and Honor
Dick Durock,The Return of the Man from U.N.C.L.E.: The Fifteen Years Later Affair
Dick Durock,Matt Houston
Dick Durock,Seven Brides for Seven Brothers
Dick Durock,The Powers of Matthew Star
Carol Daniels,Six Weeks
Carol Daniels,The Border
Carol Daniels,The Miracle of Kathy Miller
Carol Daniels,Stripes
Carol Daniels,My Bodyguard
Carol Daniels,The Blues Brothers
Carol Daniels,Swan Song
Dick Durock,They Call Me Bruce
Dick Durock,Best of the West
Dick Durock,Swamp Thing
Dick Durock,History of the World: Part I
Dick Durock,The Incredible Hulk
Dick Durock,Any Which Way You Can
Dick Durock,More Wild Wild West
Carol Daniels,Winter Kills
Carol Daniels,Dear Detective
Carol Daniels,Silent Victory: The Kitty O'Neil Story
Carol Daniels,Women in White
Carol Daniels,Evening in Byzantium
Carol Daniels,The Magic of Lassie
Carol Daniels,Gibbsville
Dick Durock,Coast to Coast
Dick Durock,The Nude Bomb
Dick Durock,The Comeback Kid
Dick Durock,Goldie and the Boxer
Dick Durock,A Man Called Sloane
Dick Durock,Lou Grant
Carol Daniels,Capricorn One
Carol Daniels,Quincy M.E.
Carol Daniels,Airport '77
Carol Daniels,Minstrel Man
Carol Daniels,Baretta
Carol Daniels,Sherlock Holmes in New York
Dick Durock,Starstruck
Dick Durock,The Rockford Files
Dick Durock,Battlestar Galactica
Dick Durock,The Dark Secret of Harvest Home
Dick Durock,Little House on the Prairie
Dick Durock,Ransom for Alice!
Carol Daniels,Alex & the Gypsy
Carol Daniels,Law and Order
Carol Daniels,Dark Victory
Carol Daniels,Strange New World
Carol Daniels,"Marcus Welby, M.D."
Carol Daniels,Emergency!
Carol Daniels,Earthquake
Dick Durock,Quincy M.E.
Dick Durock,The Enforcer
Dick Durock,Death Journey
Dick Durock,Trackdown
Dick Durock,The Six Million Dollar Man
Dick Durock,Joe Forrester
Dick Durock,Banacek
Carol Daniels,The Law
Carol Daniels,Where Have All the People Gone
Carol Daniels,The Streets of San Francisco
Carol Daniels,Barnaby Jones
Carol Daniels,The Execution of Private Slovik
Carol Daniels,McCloud
Carol Daniels,"Live Again, Die Again"
Max Kleven,Broken
Dick Durock,The Streets of San Francisco
Dick Durock,The Poseidon Adventure
Dick Durock,Star Trek: The Original Series
Carol Daniels,Charley Varrick
Carol Daniels,Savage
Carol Daniels,Adam-12
Carol Daniels,Ironside
Carol Daniels,The Snoop Sisters
Carol Daniels,The Poseidon Adventure
Carol Daniels,The Bold Ones: The New Doctors
Max Kleven,Wild Wild West
Max Kleven,Poodle Springs
Max Kleven,Almost Heroes
Max Kleven,Bean
Max Kleven,The Jaguar
Max Kleven,Species
Max Kleven,The River Wild
Nathan Jung,Nathan Jung v. Bruce Lee
Carol Daniels,Jigsaw
Carol Daniels,Jigsaw
Carol Daniels,The Hound of the Baskervilles
Carol Daniels,Sometimes a Great Notion
Carol Daniels,The Devil and Miss Sarah
Carol Daniels,Duel
Carol Daniels,Sarge
Max Kleven,Batman Returns
Max Kleven,Paradise
Max Kleven,Shattered
Max Kleven,Sleeping with the Enemy
Max Kleven,Blind Fury
Max Kleven,Vice Versa
Max Kleven,Walk Like a Man
Nathan Jung,Manager
Nathan Jung,Jackhammer
Nathan Jung,Baby
Nathan Jung,Finishing the Game
Nathan Jung,Viva Chinatownland
Nathan Jung,Silver Bullet Kid
Nathan Jung,Extreme Honor
Nathan Jung,Martial Law
Harv Selsby,The Love Boat
Harv Selsby,Quincy M.E.
Carol Daniels,The Smith Family
Carol Daniels,"Travis Logan, D.A."
Carol Daniels,I Love My Wife
Carol Daniels,WUSA
Carol Daniels,Airport
Carol Daniels,Mission: Impossible
Carol Daniels,The Reivers
Max Kleven,Wanted: Dead or Alive
Max Kleven,Ruthless People
Max Kleven,My Science Project
Max Kleven,Back to the Future
Max Kleven,Footloose
Max Kleven,Hot Dog... The Movie
Max Kleven,Lovely But Deadly
Nathan Jung,Hangin' with Mr. Cooper
Nathan Jung,Beverly Hills Ninja
Nathan Jung,Galaxis
Nathan Jung,Burke's Law
Nathan Jung,Lois & Clark: The New Adventures of Superman
Nathan Jung,Ghoulies IV
Nathan Jung,The Shadow
Nathan Jung,American Yakuza
Harv Selsby,CHiPs
Harv Selsby,"Trapper John, M.D."
Harv Selsby,Valentine Magic on Love Island
Harv Selsby,Fantasy Island
Harv Selsby,ABC Afterschool Specials
Harv Selsby,Sergeant Matlovich vs. the U.S. Air Force
Harv Selsby,James at 16
Harv Selsby,Starsky and Hutch
Harv Selsby,Wonder Woman
Carol Daniels,Some Kind of a Nut
Carol Daniels,Take the Money and Run
Carol Daniels,The Great Bank Robbery
Carol Daniels,Where It's At
Carol Daniels,Skidoo
Carol Daniels,Mannix
Carol Daniels,"Live a Little, Love a Little"
Max Kleven,Southern Comfort
Max Kleven,Happy Birthday to Me
Max Kleven,The Five of Me
Max Kleven,Used Cars
Max Kleven,The Changeling
Max Kleven,Damien: Omen II
Max Kleven,F.I.S.T.
Nathan Jung,Surf Ninjas
Nathan Jung,Joshua Tree
Nathan Jung,Rapid Fire
Nathan Jung,Showdown in Little Tokyo
Nathan Jung,Dear John
Nathan Jung,Darkman
Nathan Jung,Murder in Paradise
Nathan Jung,Black Rain
Brian Tochi,The Bay
Harv Selsby,Barnaby Jones
Harv Selsby,Medical Center
Harv Selsby,Police Story
Harv Selsby,Shaft
Harv Selsby,Cleopatra Jones
Harv Selsby,Search
Harv Selsby,Sweet Kill
Harv Selsby,Norma
Harv Selsby,Star Trek: The Original Series
Carol Daniels,Mod Squad
Carol Daniels,With Six You Get Eggroll
Carol Daniels,Speedway
Carol Daniels,"Stay Away, Joe"
Carol Daniels,Garrison's Gorillas
Carol Daniels,The Graduate
Carol Daniels,The Man from U.N.C.L.E.
Max Kleven,The Deep
Max Kleven,Fire
Max Kleven,St. Ives
Max Kleven,Silent Movie
Max Kleven,The Kansas City Massacre
Max Kleven,Hard Times
Max Kleven,The Other Side of the Mountain
Nathan Jung,Highway to Heaven
Nathan Jung,Tour of Duty
Nathan Jung,The New Mike Hammer
Nathan Jung,The A-Team
Nathan Jung,Big Trouble in Little China
Nathan Jung,Riptide
Nathan Jung,Hunter
Nathan Jung,Falcon Crest
Brian Tochi,I Do
Brian Tochi,Forgetting Sarah Marshall
Brian Tochi,Avatar: The Last Airbender
Brian Tochi,As Told by Ginger
Brian Tochi,Duck Dodgers
Brian Tochi,All Grown Up!
Brian Tochi,Family Guy
Carol Daniels,The Wild Wild West
Carol Daniels,Captain Nice
Carol Daniels,Good Times
Carol Daniels,Double Trouble
Carol Daniels,Ironside
Carol Daniels,"Easy Come, Easy Go"
Carol Daniels,Combat!
Max Kleven,Rollerball
Max Kleven,99 and 44/100% Dead!
Max Kleven,Zandy's Bride
Max Kleven,Mame
Max Kleven,Charley Varrick
Max Kleven,Slaughter's Big Rip-Off
Nathan Jung,Double Dare
Nathan Jung,"Magnum, P.I."
Nathan Jung,Hill Street Blues
Nathan Jung,Manimal
Nathan Jung,Bring 'Em Back Alive
Nathan Jung,Longshot
Nathan Jung,The Misadventures of Sheriff Lobo
Nathan Jung,M*A*S*H
Nathan Jung,Bizarre
Brian Tochi,Mulan II
Brian Tochi,Static Shock
Brian Tochi,Codename: Kids Next Door
Brian Tochi,Kim Possible
Brian Tochi,"What's New, Scooby-Doo?"
Brian Tochi,The Grim Adventures of Billy & Mandy
Carol Daniels,Hawk
Carol Daniels,Star Trek: The Original Series
Carol Daniels,That Girl
Carol Daniels,"What Did You Do in the War, Daddy?"
Carol Daniels,Nevada Smith
Carol Daniels,The F.B.I.
Carol Daniels,Ship of Fools
Max Kleven,Dillinger
Max Kleven,"Frasier, the Sensuous Lion"
Max Kleven,Book of Numbers
Max Kleven,The Streets of San Francisco
Max Kleven,Come Back Charleston Blue
Max Kleven,Dealing: Or the Berkeley-to-Boston Forty-Brick Lost-Bag Blues
Nathan Jung,CHiPs
Nathan Jung,Corvette Summer
Nathan Jung,The Hardy Boys/Nancy Drew Mysteries
Nathan Jung,Police Woman
Nathan Jung,The Amazing Spider-Man
Nathan Jung,The Kentucky Fried Movie
Nathan Jung,Monster Squad
Nathan Jung,Starsky and Hutch
Brian Tochi,Samurai Jack
Brian Tochi,Ice Age
Brian Tochi,Shaolin Soccer
Brian Tochi,The Silent Force
Brian Tochi,The Boys of Sunset Ridge
Brian Tochi,Johnny Bravo
Brian Tochi,The Weekenders
Carol Daniels,The Fugitive
Carol Daniels,The Greatest Story Ever Told
Carol Daniels,Ben Casey
Carol Daniels,Kentucky Jones
Carol Daniels,It's a Mad Mad Mad Mad World
Carol Daniels,The Danny Thomas Show
Carol Daniels,My Favorite Martian
Max Kleven,Jennifer on My Mind
Max Kleven,Cotton Comes to Harlem
Max Kleven,The Good Guys and the Bad Guys
Max Kleven,Never a Dull Moment
Max Kleven,Who's Minding the Mint?
Max Kleven,The Perils of Pauline
Nathan Jung,Blind Rage
Nathan Jung,The Quest
Nathan Jung,Joe Forrester
Nathan Jung,Sanford and Son
Nathan Jung,Kung Fu
Nathan Jung,Here Come the Brides
Nathan Jung,Star Trek: The Original Series
Nathan Jung,General Hospital
Brian Tochi,Batman Beyond
Brian Tochi,Fight Club
Brian Tochi,The Iron Giant
Brian Tochi,The King and I
Brian Tochi,The Prince of Egypt
Brian Tochi,Dexter's Laboratory
Carol Daniels,Stoney Burke
Carol Daniels,The Ugly American
Carol Daniels,Have Gun - Will Travel
Carol Daniels,My Three Sons
Carol Daniels,Bonanza
Carol Daniels,What Ever Happened to Baby Jane?
Max Kleven,A Covenant with Death
Max Kleven,Murderers' Row
Max Kleven,Our Man Flint
Max Kleven,Route 66
Max Kleven,Tallahassee 7000
Max Kleven,Naked City
Brian Tochi,Critics and Other Freaks
Brian Tochi,Starship Troopers
Brian Tochi,Happily Ever After: Fairy Tales for Every Child
Brian Tochi,Fathers' Day
Brian Tochi,The Real Adventures of Jonny Quest
Brian Tochi,Bruno the Kid
Carol Daniels,The Rifleman
Carol Daniels,The Untouchables
Carol Daniels,Spartacus
Carol Daniels,Wanted: Dead or Alive
Carol Daniels,The Millionaire
Carol Daniels,Kings Go Forth
Max Kleven,Rescue 8
Max Kleven,Around the World in 80 Days
Brian Tochi,Mortal Kombat: Defenders of the Realm
Brian Tochi,Diagnosis Murder
Brian Tochi,The Sylvester & Tweety Mysteries
Brian Tochi,Vanishing Son
Brian Tochi,Captain Planet and the Planeteers
Brian Tochi,Aladdin
Brian Tochi,The Lion King
Carol Daniels,Hot Rod Girl
Brian Tochi,Revenge of the Nerds IV: Nerds in Love
Brian Tochi,Teenage Mutant Ninja Turtles
Brian Tochi,Teenage Mutant Ninja Turtles III
Brian Tochi,Bonkers
Brian Tochi,Aladdin
Brian Tochi,Revenge of the Nerds III: The Next Generation
Brian Tochi,The Player
Brian Tochi,Quarter After Midnight
Brian Tochi,Teenage Mutant Ninja Turtles II: The Secret of the Ooze
Brian Tochi,Star Trek: The Next Generation
Brian Tochi,Teenage Mutant Ninja Turtles
Brian Tochi,The Karate Kid
Brian Tochi,One Man Force
Brian Tochi,Santa Barbara
Reginald Lal Singh,Tinikling or 'The Madonna and the Dragon'
Reginald Lal Singh,Star Trek: The Original Series
Brian Tochi,Bionic Six
Brian Tochi,Police Academy 4: Citizens on Patrol
Brian Tochi,Police Academy 3: Back in Training
Brian Tochi,The Twilight Zone
Brian Tochi,Stitches
Brian Tochi,CBS Storybreak
Brian Tochi,St. Elsewhere
Reginald Lal Singh,Family Affair
Reginald Lal Singh,Dr. Kildare
Reginald Lal Singh,Follow the Sun
Reginald Lal Singh,I'll Give My Life
Reginald Lal Singh,Never So Few
Reginald Lal Singh,Ben-Hur
Reginald Lal Singh,Jane Wyman Presents the Fireside Theatre
Reginald Lal Singh,Studio 57
Reginald Lal Singh,Tales of the 77th Bengal Lancers
Brian Tochi,Challenge of the GoBots
Brian Tochi,Revenge of the Nerds
Brian Tochi,The Master
Brian Tochi,The Renegades
Brian Tochi,The Renegades
Brian Tochi,We're Fighting Back
Brian Tochi,The Octagon
Reginald Lal Singh,The Gale Storm Show: Oh! Susanna
Reginald Lal Singh,The Adventures of Dr. Fu Manchu
Reginald Lal Singh,Around the World in 80 Days
Reginald Lal Singh,The Man Called X
Reginald Lal Singh,Kismet
Reginald Lal Singh,To Catch a Thief
Reginald Lal Singh,Schlitz Playhouse
Reginald Lal Singh,The Bamboo Prison
Reginald Lal Singh,Dragon's Gold
Reginald Lal Singh,Ramar of the Jungle
Brian Tochi,Scooby-Doo and Scrappy-Doo
Brian Tochi,Hawaii Five-O
Brian Tochi,Wonder Woman
Brian Tochi,Project U.F.O.
Brian Tochi,Space Academy
Brian Tochi,"Marcus Welby, M.D."
Reginald Lal Singh,Terry and the Pirates
Reginald Lal Singh,Elephant Walk
Reginald Lal Singh,The War of the Worlds
Reginald Lal Singh,Because You're Mine
Reginald Lal Singh,Storm Over Tibet
Reginald Lal Singh,Thunder in the East
Reginald Lal Singh,My Favorite Spy
Reginald Lal Singh,The Day the Earth Stood Still
Brian Tochi,Police Story
Brian Tochi,Kung Fu
Brian Tochi,The Streets of San Francisco
Brian Tochi,Anna and the King
Brian Tochi,The Amazing Chan and the Chan Clan
Brian Tochi,Adam-12
Ron Veto,The Golden Child
Ron Veto,Vacation Playhouse
Ron Veto,Star Trek: The Original Series
Brian Tochi,Nanny and the Professor
Brian Tochi,The Partridge Family
Brian Tochi,The Bold Ones: The New Doctors
Brian Tochi,The Omega Man
Brian Tochi,The Brady Bunch
Brian Tochi,Star Trek: The Original Series
Brian Tochi,He & She
Ron Veto,The Professionals
Ron Veto,"Lt. Robin Crusoe, U.S.N."
Ron Veto,Von Ryan's Express
Ron Veto,Fun in Acapulco
Ron Veto,The Ugly American
Ron Veto,Blue Hawaii
Ron Veto,King of Kings
Ron Veto,The Wackiest Ship in the Army
Ron Veto,Pork Chop Hill
Ron Veto,Green Mansions
Ron Veto,The Silent Service
Ron Veto,Around the World in 80 Days
Ron Veto,Somebody Up There Likes Me
Gary Pillar,The White Shadow
Gary Pillar,Another World
Gary Pillar,S.W.A.T.
Gary Pillar,The F.B.I.
Gary Pillar,Bright Promise
Gary Pillar,The Wild Scene
Gary Pillar,Here Come the Brides
Gary Pillar,Star Trek: The Original Series
Gary Pillar,General Hospital
Gary Pillar,Guiding Light
Bobby Clark,Breathless
Bobby Clark,Kiss My Grits
Bobby Clark,Poltergeist
Bobby Clark,Separate Ways
Bobby Clark,Running Scared
Bobby Clark,Sunnyside
Bobby Clark,Survival Run
Bobby Clark,The Dark
Bobby Clark,The Driver
Bobby Clark,The Car
Bobby Clark,Black Sunday
Bobby Clark,Kitty Can't Help It
Bobby Clark,Gunsmoke
Bobby Clark,The Black 6
Bobby Clark,Cleopatra Jones
Bobby Clark,Angels Hard as They Come
Bobby Clark,The Losers
Bobby Clark,The Rebel Rousers
Bobby Clark,Wild Wheels
Bobby Clark,Satan's Sadists
Bobby Clark,Lancer
Bobby Clark,2001: A Space Odyssey
Bobby Clark,The Virginian
Bobby Clark,Rough Night in Jericho
Bobby Clark,The Young Warriors
Bobby Clark,Hells Angels on Wheels
Bobby Clark,Star Trek: The Original Series
Basil Poledouris,Écouter les Films: Basil Poledouris
John Hugh McKnight,Dynasty
Basil Poledouris,Bunyan and Babe
Basil Poledouris,Batman: Night's End
Basil Poledouris,Special Effects Then and Now
Basil Poledouris,The Villians of Old Detroit
Basil Poledouris,The Legend of Butch & Sundance
Basil Poledouris,Starship Troopers 2: Hero of the Federation
John Hugh McKnight,Falcon Crest
John Hugh McKnight,Hart to Hart
John Hugh McKnight,Fantasy Island
John Hugh McKnight,Star Trek: The Motion Picture
John Hugh McKnight,Charlie's Angels
John Hugh McKnight,Dallas
John Hugh McKnight,The Love Boat
John Hugh McKnight,Sextette
John Hugh McKnight,"Mayday at 40, 000 Feet!"
Basil Poledouris,Death from Above: The Making of 'Starship Troopers'
